ProviderNPI,predicted_specialty_id_1,number_of_predicted_specialties,etl_provider_key,provider_npi,specialty_1_probability_value,predicted_specialty_id_2,specialty_2_probability_value,predicted_specialty_id_3,specialty_3_probability_value,customer_provided_specialty_desc,npi_reg_primary_taxonomy_code,used_cust_specialty_flg
510919,72,1,,,,,,,,,,
910381,72,1,,,,,,,,,,
657921,72,1,,,,,,,,,,
999755,72,1,,,,,,,,,,
448271,72,1,,,,,,,,,,
772644,72,1,,,,,,,,,,
225078,72,1,,,,,,,,,,
583703,72,1,,,,,,,,,,
272837,72,1,,,,,,,,,,
170892,72,1,,,,,,,,,,
924736,72,1,,,,,,,,,,
167647,72,1,,,,,,,,,,
564352,72,1,,,,,,,,,,
117527,72,1,,,,,,,,,,
518249,72,1,,,,,,,,,,
915967,72,1,,,,,,,,,,
251009,72,1,,,,,,,,,,
251748,72,1,,,,,,,,,,
387257,72,1,,,,,,,,,,
967732,72,1,,,,,,,,,,
784659,72,1,,,,,,,,,,
733179,72,1,,,,,,,,,,
174879,72,1,,,,,,,,,,
643657,72,1,,,,,,,,,,
209234,72,1,,,,,,,,,,
496314,72,1,,,,,,,,,,
890189,72,1,,,,,,,,,,
624470,72,1,,,,,,,,,,
641544,72,1,,,,,,,,,,
320018,72,1,,,,,,,,,,
299473,72,1,,,,,,,,,,
745432,72,1,,,,,,,,,,
374020,72,1,,,,,,,,,,
972643,72,1,,,,,,,,,,
337895,72,1,,,,,,,,,,
681285,72,1,,,,,,,,,,
582037,72,1,,,,,,,,,,
334391,72,1,,,,,,,,,,
714076,72,1,,,,,,,,,,
283394,72,1,,,,,,,,,,
306749,72,1,,,,,,,,,,
303024,72,1,,,,,,,,,,
691799,72,1,,,,,,,,,,
686584,72,1,,,,,,,,,,
474484,72,1,,,,,,,,,,
56594,72,1,,,,,,,,,,
980769,72,1,,,,,,,,,,
687189,72,1,,,,,,,,,,
638383,72,1,,,,,,,,,,
272513,72,1,,,,,,,,,,
15302,72,1,,,,,,,,,,
487980,72,1,,,,,,,,,,
76505,72,1,,,,,,,,,,
746877,72,1,,,,,,,,,,
93943,72,1,,,,,,,,,,
556915,72,1,,,,,,,,,,
789432,72,1,,,,,,,,,,
853472,72,1,,,,,,,,,,
633752,72,1,,,,,,,,,,
881573,72,1,,,,,,,,,,
552056,72,1,,,,,,,,,,
233422,72,1,,,,,,,,,,
277982,72,1,,,,,,,,,,
679508,72,1,,,,,,,,,,
115241,72,1,,,,,,,,,,
474140,72,1,,,,,,,,,,
438771,72,1,,,,,,,,,,
575510,72,1,,,,,,,,,,
276537,72,1,,,,,,,,,,
940211,72,1,,,,,,,,,,
169240,72,1,,,,,,,,,,
659504,72,1,,,,,,,,,,
723601,72,1,,,,,,,,,,
844188,72,1,,,,,,,,,,
336972,72,1,,,,,,,,,,
716038,72,1,,,,,,,,,,
438799,72,1,,,,,,,,,,
822874,72,1,,,,,,,,,,
412575,72,1,,,,,,,,,,
812361,72,1,,,,,,,,,,
314185,72,1,,,,,,,,,,
951699,72,1,,,,,,,,,,
615852,72,1,,,,,,,,,,
627983,72,1,,,,,,,,,,
865209,72,1,,,,,,,,,,
56711,72,1,,,,,,,,,,
806822,72,1,,,,,,,,,,
430728,72,1,,,,,,,,,,
890319,72,1,,,,,,,,,,
490121,72,1,,,,,,,,,,
853132,72,1,,,,,,,,,,
685288,72,1,,,,,,,,,,
695964,72,1,,,,,,,,,,
245529,72,1,,,,,,,,,,
28395,72,1,,,,,,,,,,
244944,72,1,,,,,,,,,,
71165,72,1,,,,,,,,,,
554235,72,1,,,,,,,,,,
117765,72,1,,,,,,,,,,
213220,72,1,,,,,,,,,,
57869,72,1,,,,,,,,,,
792711,72,1,,,,,,,,,,
650194,72,1,,,,,,,,,,
690951,72,1,,,,,,,,,,
365862,72,1,,,,,,,,,,
688705,72,1,,,,,,,,,,
899030,72,1,,,,,,,,,,
911654,72,1,,,,,,,,,,
573096,72,1,,,,,,,,,,
696021,72,1,,,,,,,,,,
511934,72,1,,,,,,,,,,
72121,72,1,,,,,,,,,,
848556,72,1,,,,,,,,,,
982829,72,1,,,,,,,,,,
427138,72,1,,,,,,,,,,
977322,72,1,,,,,,,,,,
686308,72,1,,,,,,,,,,
401382,72,1,,,,,,,,,,
706964,72,1,,,,,,,,,,
480487,72,1,,,,,,,,,,
900950,72,1,,,,,,,,,,
156257,72,1,,,,,,,,,,
878971,72,1,,,,,,,,,,
847532,72,1,,,,,,,,,,
37157,72,1,,,,,,,,,,
879238,72,1,,,,,,,,,,
394046,72,1,,,,,,,,,,
128068,72,1,,,,,,,,,,
447072,72,1,,,,,,,,,,
721486,72,1,,,,,,,,,,
481872,72,1,,,,,,,,,,
350282,72,1,,,,,,,,,,
136243,72,1,,,,,,,,,,
599109,72,1,,,,,,,,,,
238806,72,1,,,,,,,,,,
422443,72,1,,,,,,,,,,
326106,72,1,,,,,,,,,,
863969,72,1,,,,,,,,,,
673867,72,1,,,,,,,,,,
946744,72,1,,,,,,,,,,
878377,72,1,,,,,,,,,,
179648,72,1,,,,,,,,,,
238706,72,1,,,,,,,,,,
871170,72,1,,,,,,,,,,
906059,72,1,,,,,,,,,,
604379,72,1,,,,,,,,,,
926211,72,1,,,,,,,,,,
554661,72,1,,,,,,,,,,
498171,72,1,,,,,,,,,,
149679,72,1,,,,,,,,,,
927100,72,1,,,,,,,,,,
967431,72,1,,,,,,,,,,
816698,72,1,,,,,,,,,,
626620,72,1,,,,,,,,,,
124717,72,1,,,,,,,,,,
447351,72,1,,,,,,,,,,
620701,72,1,,,,,,,,,,
146038,72,1,,,,,,,,,,
168970,72,1,,,,,,,,,,
507295,72,1,,,,,,,,,,
377164,72,1,,,,,,,,,,
250677,72,1,,,,,,,,,,
542857,72,1,,,,,,,,,,
795887,72,1,,,,,,,,,,
736687,72,1,,,,,,,,,,
377890,72,1,,,,,,,,,,
665115,72,1,,,,,,,,,,
53064,72,1,,,,,,,,,,
69057,72,1,,,,,,,,,,
59351,72,1,,,,,,,,,,
922596,72,1,,,,,,,,,,
871961,72,1,,,,,,,,,,
300578,72,1,,,,,,,,,,
436986,72,1,,,,,,,,,,
247805,72,1,,,,,,,,,,
155825,72,1,,,,,,,,,,
151966,72,1,,,,,,,,,,
875235,72,1,,,,,,,,,,
602466,72,1,,,,,,,,,,
487728,72,1,,,,,,,,,,
845921,72,1,,,,,,,,,,
931068,72,1,,,,,,,,,,
103183,72,1,,,,,,,,,,
551111,72,1,,,,,,,,,,
203439,72,1,,,,,,,,,,
493943,72,1,,,,,,,,,,
46692,72,1,,,,,,,,,,
884626,72,1,,,,,,,,,,
744937,72,1,,,,,,,,,,
608678,72,1,,,,,,,,,,
195773,72,1,,,,,,,,,,
515864,72,1,,,,,,,,,,
743344,72,1,,,,,,,,,,
601467,72,1,,,,,,,,,,
160295,72,1,,,,,,,,,,
54368,72,1,,,,,,,,,,
351733,72,1,,,,,,,,,,
281607,72,1,,,,,,,,,,
312494,72,1,,,,,,,,,,
851722,72,1,,,,,,,,,,
125486,72,1,,,,,,,,,,
770760,72,1,,,,,,,,,,
485092,72,1,,,,,,,,,,
860707,72,1,,,,,,,,,,
750333,72,1,,,,,,,,,,
840878,72,1,,,,,,,,,,
537025,72,1,,,,,,,,,,
548452,72,1,,,,,,,,,,
95061,72,1,,,,,,,,,,
196620,72,1,,,,,,,,,,
190345,72,1,,,,,,,,,,
523916,72,1,,,,,,,,,,
746702,72,1,,,,,,,,,,
308387,72,1,,,,,,,,,,
579987,72,1,,,,,,,,,,
740182,72,1,,,,,,,,,,
553530,72,1,,,,,,,,,,
874935,72,1,,,,,,,,,,
896079,72,1,,,,,,,,,,
600732,72,1,,,,,,,,,,
802444,72,1,,,,,,,,,,
329811,72,1,,,,,,,,,,
836066,72,1,,,,,,,,,,
196666,72,1,,,,,,,,,,
894635,72,1,,,,,,,,,,
469483,72,1,,,,,,,,,,
521161,72,1,,,,,,,,,,
210267,72,1,,,,,,,,,,
545696,72,1,,,,,,,,,,
101373,72,1,,,,,,,,,,
462911,72,1,,,,,,,,,,
875974,72,1,,,,,,,,,,
121437,72,1,,,,,,,,,,
931052,72,1,,,,,,,,,,
76394,72,1,,,,,,,,,,
48391,72,1,,,,,,,,,,
801591,72,1,,,,,,,,,,
339114,72,1,,,,,,,,,,
892051,72,1,,,,,,,,,,
603535,72,1,,,,,,,,,,
910283,72,1,,,,,,,,,,
739501,72,1,,,,,,,,,,
401074,72,1,,,,,,,,,,
391690,72,1,,,,,,,,,,
844058,72,1,,,,,,,,,,
47400,72,1,,,,,,,,,,
394286,72,1,,,,,,,,,,
925477,72,1,,,,,,,,,,
924397,72,1,,,,,,,,,,
266223,72,1,,,,,,,,,,
376219,72,1,,,,,,,,,,
965195,72,1,,,,,,,,,,
905601,72,1,,,,,,,,,,
48003,72,1,,,,,,,,,,
873346,72,1,,,,,,,,,,
218151,72,1,,,,,,,,,,
754232,72,1,,,,,,,,,,
647012,72,1,,,,,,,,,,
763083,72,1,,,,,,,,,,
262178,72,1,,,,,,,,,,
434578,72,1,,,,,,,,,,
864347,72,1,,,,,,,,,,
185816,72,1,,,,,,,,,,
152656,72,1,,,,,,,,,,
564480,72,1,,,,,,,,,,
203295,72,1,,,,,,,,,,
454929,72,1,,,,,,,,,,
893771,72,1,,,,,,,,,,
70424,72,1,,,,,,,,,,
956833,72,1,,,,,,,,,,
907364,72,1,,,,,,,,,,
48224,72,1,,,,,,,,,,
26013,72,1,,,,,,,,,,
39927,72,1,,,,,,,,,,
522112,72,1,,,,,,,,,,
644575,72,1,,,,,,,,,,
259265,72,1,,,,,,,,,,
609673,72,1,,,,,,,,,,
823799,72,1,,,,,,,,,,
269807,72,1,,,,,,,,,,
127726,72,1,,,,,,,,,,
811345,72,1,,,,,,,,,,
798608,72,1,,,,,,,,,,
138922,72,1,,,,,,,,,,
744540,72,1,,,,,,,,,,
683433,72,1,,,,,,,,,,
149954,72,1,,,,,,,,,,
23232,72,1,,,,,,,,,,
437475,72,1,,,,,,,,,,
626997,72,1,,,,,,,,,,
661721,72,1,,,,,,,,,,
100981,72,1,,,,,,,,,,
600384,72,1,,,,,,,,,,
338890,72,1,,,,,,,,,,
447066,72,1,,,,,,,,,,
840839,72,1,,,,,,,,,,
491626,72,1,,,,,,,,,,
108058,72,1,,,,,,,,,,
458644,72,1,,,,,,,,,,
899207,72,1,,,,,,,,,,
439960,72,1,,,,,,,,,,
793826,72,1,,,,,,,,,,
850013,72,1,,,,,,,,,,
875656,72,1,,,,,,,,,,
589512,72,1,,,,,,,,,,
513385,72,1,,,,,,,,,,
464041,72,1,,,,,,,,,,
923365,72,1,,,,,,,,,,
464238,72,1,,,,,,,,,,
488694,72,1,,,,,,,,,,
390185,72,1,,,,,,,,,,
869889,72,1,,,,,,,,,,
837445,72,1,,,,,,,,,,
524393,72,1,,,,,,,,,,
191931,72,1,,,,,,,,,,
226997,72,1,,,,,,,,,,
550604,72,1,,,,,,,,,,
520962,72,1,,,,,,,,,,
328102,72,1,,,,,,,,,,
883541,72,1,,,,,,,,,,
34943,72,1,,,,,,,,,,
149700,72,1,,,,,,,,,,
381899,72,1,,,,,,,,,,
809252,72,1,,,,,,,,,,
235330,72,1,,,,,,,,,,
350540,72,1,,,,,,,,,,
689188,72,1,,,,,,,,,,
397505,72,1,,,,,,,,,,
780394,72,1,,,,,,,,,,
963411,72,1,,,,,,,,,,
602464,72,1,,,,,,,,,,
832986,72,1,,,,,,,,,,
485497,72,1,,,,,,,,,,
833827,72,1,,,,,,,,,,
579632,72,1,,,,,,,,,,
761014,72,1,,,,,,,,,,
460064,72,1,,,,,,,,,,
422798,72,1,,,,,,,,,,
49735,72,1,,,,,,,,,,
448284,72,1,,,,,,,,,,
540639,72,1,,,,,,,,,,
381320,72,1,,,,,,,,,,
848093,72,1,,,,,,,,,,
828400,72,1,,,,,,,,,,
399443,72,1,,,,,,,,,,
366654,72,1,,,,,,,,,,
521539,72,1,,,,,,,,,,
292547,72,1,,,,,,,,,,
155617,72,1,,,,,,,,,,
19076,72,1,,,,,,,,,,
427908,72,1,,,,,,,,,,
40677,72,1,,,,,,,,,,
514557,72,1,,,,,,,,,,
761364,72,1,,,,,,,,,,
107778,72,1,,,,,,,,,,
152117,72,1,,,,,,,,,,
282901,72,1,,,,,,,,,,
819361,72,1,,,,,,,,,,
758897,72,1,,,,,,,,,,
292065,72,1,,,,,,,,,,
968888,72,1,,,,,,,,,,
141956,72,1,,,,,,,,,,
465945,72,1,,,,,,,,,,
849783,72,1,,,,,,,,,,
124470,72,1,,,,,,,,,,
760632,72,1,,,,,,,,,,
334624,72,1,,,,,,,,,,
380047,72,1,,,,,,,,,,
554899,72,1,,,,,,,,,,
468965,72,1,,,,,,,,,,
46314,72,1,,,,,,,,,,
533727,72,1,,,,,,,,,,
914236,72,1,,,,,,,,,,
429377,72,1,,,,,,,,,,
972531,72,1,,,,,,,,,,
261046,72,1,,,,,,,,,,
132404,72,1,,,,,,,,,,
372528,72,1,,,,,,,,,,
205626,72,1,,,,,,,,,,
886361,72,1,,,,,,,,,,
104057,72,1,,,,,,,,,,
918658,72,1,,,,,,,,,,
872916,72,1,,,,,,,,,,
441355,72,1,,,,,,,,,,
934986,72,1,,,,,,,,,,
628285,72,1,,,,,,,,,,
585807,72,1,,,,,,,,,,
926471,72,1,,,,,,,,,,
240363,72,1,,,,,,,,,,
748519,72,1,,,,,,,,,,
224713,72,1,,,,,,,,,,
734023,72,1,,,,,,,,,,
498619,72,1,,,,,,,,,,
816113,72,1,,,,,,,,,,
170891,72,1,,,,,,,,,,
935779,72,1,,,,,,,,,,
880341,72,1,,,,,,,,,,
189307,72,1,,,,,,,,,,
292753,72,1,,,,,,,,,,
878932,72,1,,,,,,,,,,
89713,72,1,,,,,,,,,,
189927,72,1,,,,,,,,,,
238982,72,1,,,,,,,,,,
31777,72,1,,,,,,,,,,
528173,72,1,,,,,,,,,,
680972,72,1,,,,,,,,,,
375080,72,1,,,,,,,,,,
601990,72,1,,,,,,,,,,
41985,72,1,,,,,,,,,,
446809,72,1,,,,,,,,,,
713245,72,1,,,,,,,,,,
588339,72,1,,,,,,,,,,
337521,72,1,,,,,,,,,,
55265,72,1,,,,,,,,,,
49921,72,1,,,,,,,,,,
553142,72,1,,,,,,,,,,
379239,72,1,,,,,,,,,,
400376,72,1,,,,,,,,,,
66545,72,1,,,,,,,,,,
999492,72,1,,,,,,,,,,
841757,72,1,,,,,,,,,,
91387,72,1,,,,,,,,,,
904386,72,1,,,,,,,,,,
706628,72,1,,,,,,,,,,
821532,72,1,,,,,,,,,,
982154,72,1,,,,,,,,,,
852608,72,1,,,,,,,,,,
625966,72,1,,,,,,,,,,
560406,72,1,,,,,,,,,,
784528,72,1,,,,,,,,,,
497591,72,1,,,,,,,,,,
534131,72,1,,,,,,,,,,
647621,72,1,,,,,,,,,,
197834,72,1,,,,,,,,,,
208475,72,1,,,,,,,,,,
832047,72,1,,,,,,,,,,
607552,72,1,,,,,,,,,,
583236,72,1,,,,,,,,,,
535188,72,1,,,,,,,,,,
636129,72,1,,,,,,,,,,
54089,72,1,,,,,,,,,,
588406,72,1,,,,,,,,,,
486018,72,1,,,,,,,,,,
39514,72,1,,,,,,,,,,
462120,72,1,,,,,,,,,,
660714,72,1,,,,,,,,,,
958998,72,1,,,,,,,,,,
673442,72,1,,,,,,,,,,
121950,72,1,,,,,,,,,,
483117,72,1,,,,,,,,,,
916839,72,1,,,,,,,,,,
613748,72,1,,,,,,,,,,
416086,72,1,,,,,,,,,,
609532,72,1,,,,,,,,,,
752278,72,1,,,,,,,,,,
167890,72,1,,,,,,,,,,
884547,72,1,,,,,,,,,,
61379,72,1,,,,,,,,,,
953059,72,1,,,,,,,,,,
55277,72,1,,,,,,,,,,
490198,72,1,,,,,,,,,,
932428,72,1,,,,,,,,,,
726451,72,1,,,,,,,,,,
746078,72,1,,,,,,,,,,
160926,72,1,,,,,,,,,,
999441,72,1,,,,,,,,,,
901645,72,1,,,,,,,,,,
274376,72,1,,,,,,,,,,
841501,72,1,,,,,,,,,,
516065,72,1,,,,,,,,,,
849164,72,1,,,,,,,,,,
374705,72,1,,,,,,,,,,
713908,72,1,,,,,,,,,,
369924,72,1,,,,,,,,,,
21855,72,1,,,,,,,,,,
98870,72,1,,,,,,,,,,
547112,72,1,,,,,,,,,,
897342,72,1,,,,,,,,,,
136393,72,1,,,,,,,,,,
41150,72,1,,,,,,,,,,
324678,72,1,,,,,,,,,,
410943,72,1,,,,,,,,,,
125080,72,1,,,,,,,,,,
360838,72,1,,,,,,,,,,
467749,72,1,,,,,,,,,,
136247,72,1,,,,,,,,,,
266137,72,1,,,,,,,,,,
445844,72,1,,,,,,,,,,
470050,72,1,,,,,,,,,,
54679,72,1,,,,,,,,,,
23133,72,1,,,,,,,,,,
335938,72,1,,,,,,,,,,
509569,72,1,,,,,,,,,,
365709,72,1,,,,,,,,,,
204951,72,1,,,,,,,,,,
811419,72,1,,,,,,,,,,
961038,72,1,,,,,,,,,,
997941,72,1,,,,,,,,,,
421796,72,1,,,,,,,,,,
145520,72,1,,,,,,,,,,
384525,72,1,,,,,,,,,,
412828,72,1,,,,,,,,,,
66162,72,1,,,,,,,,,,
71010,72,1,,,,,,,,,,
19138,72,1,,,,,,,,,,
33871,72,1,,,,,,,,,,
393613,72,1,,,,,,,,,,
598625,72,1,,,,,,,,,,
135000,72,1,,,,,,,,,,
804232,72,1,,,,,,,,,,
181227,72,1,,,,,,,,,,
293444,72,1,,,,,,,,,,
595164,72,1,,,,,,,,,,
910026,72,1,,,,,,,,,,
962368,72,1,,,,,,,,,,
304399,72,1,,,,,,,,,,
569031,72,1,,,,,,,,,,
483505,72,1,,,,,,,,,,
13428,72,1,,,,,,,,,,
238253,72,1,,,,,,,,,,
356115,72,1,,,,,,,,,,
400337,72,1,,,,,,,,,,
115870,72,1,,,,,,,,,,
175711,72,1,,,,,,,,,,
674642,72,1,,,,,,,,,,
18960,72,1,,,,,,,,,,
354421,72,1,,,,,,,,,,
734671,72,1,,,,,,,,,,
384686,72,1,,,,,,,,,,
495167,72,1,,,,,,,,,,
723278,72,1,,,,,,,,,,
832741,72,1,,,,,,,,,,
935449,72,1,,,,,,,,,,
191996,72,1,,,,,,,,,,
252349,72,1,,,,,,,,,,
272124,72,1,,,,,,,,,,
546065,72,1,,,,,,,,,,
300359,72,1,,,,,,,,,,
868231,72,1,,,,,,,,,,
631989,72,1,,,,,,,,,,
337767,72,1,,,,,,,,,,
329659,72,1,,,,,,,,,,
658799,72,1,,,,,,,,,,
503505,72,1,,,,,,,,,,
883122,72,1,,,,,,,,,,
264696,72,1,,,,,,,,,,
36741,72,1,,,,,,,,,,
416406,72,1,,,,,,,,,,
244597,72,1,,,,,,,,,,
661249,72,1,,,,,,,,,,
128196,72,1,,,,,,,,,,
417029,72,1,,,,,,,,,,
849214,72,1,,,,,,,,,,
584178,72,1,,,,,,,,,,
868859,72,1,,,,,,,,,,
957566,72,1,,,,,,,,,,
597470,72,1,,,,,,,,,,
145244,72,1,,,,,,,,,,
760885,72,1,,,,,,,,,,
551267,72,1,,,,,,,,,,
681466,72,1,,,,,,,,,,
118609,72,1,,,,,,,,,,
60992,72,1,,,,,,,,,,
237332,72,1,,,,,,,,,,
939191,72,1,,,,,,,,,,
367001,72,1,,,,,,,,,,
965811,72,1,,,,,,,,,,
786660,72,1,,,,,,,,,,
642138,72,1,,,,,,,,,,
601573,72,1,,,,,,,,,,
799418,72,1,,,,,,,,,,
246393,72,1,,,,,,,,,,
156906,72,1,,,,,,,,,,
267021,72,1,,,,,,,,,,
233172,72,1,,,,,,,,,,
442627,72,1,,,,,,,,,,
575680,72,1,,,,,,,,,,
673382,72,1,,,,,,,,,,
880354,72,1,,,,,,,,,,
791473,72,1,,,,,,,,,,
691923,72,1,,,,,,,,,,
651223,72,1,,,,,,,,,,
248307,72,1,,,,,,,,,,
789521,72,1,,,,,,,,,,
778104,72,1,,,,,,,,,,
835517,72,1,,,,,,,,,,
207072,72,1,,,,,,,,,,
698366,72,1,,,,,,,,,,
430064,72,1,,,,,,,,,,
263502,72,1,,,,,,,,,,
147979,72,1,,,,,,,,,,
331917,72,1,,,,,,,,,,
925809,72,1,,,,,,,,,,
966973,72,1,,,,,,,,,,
826091,72,1,,,,,,,,,,
904152,72,1,,,,,,,,,,
704173,72,1,,,,,,,,,,
661346,72,1,,,,,,,,,,
916709,72,1,,,,,,,,,,
402468,72,1,,,,,,,,,,
206045,72,1,,,,,,,,,,
256261,72,1,,,,,,,,,,
124514,72,1,,,,,,,,,,
805169,72,1,,,,,,,,,,
497009,72,1,,,,,,,,,,
915878,72,1,,,,,,,,,,
383458,72,1,,,,,,,,,,
816405,72,1,,,,,,,,,,
173219,72,1,,,,,,,,,,
180159,72,1,,,,,,,,,,
44532,72,1,,,,,,,,,,
739496,72,1,,,,,,,,,,
657565,72,1,,,,,,,,,,
710898,72,1,,,,,,,,,,
769269,72,1,,,,,,,,,,
383905,72,1,,,,,,,,,,
213888,72,1,,,,,,,,,,
592961,72,1,,,,,,,,,,
486776,72,1,,,,,,,,,,
458355,72,1,,,,,,,,,,
165429,72,1,,,,,,,,,,
929525,72,1,,,,,,,,,,
772812,72,1,,,,,,,,,,
940667,72,1,,,,,,,,,,
348072,72,1,,,,,,,,,,
868342,72,1,,,,,,,,,,
668110,72,1,,,,,,,,,,
289221,72,1,,,,,,,,,,
278812,72,1,,,,,,,,,,
998051,72,1,,,,,,,,,,
701295,72,1,,,,,,,,,,
128044,72,1,,,,,,,,,,
678512,72,1,,,,,,,,,,
715021,72,1,,,,,,,,,,
499768,72,1,,,,,,,,,,
844978,72,1,,,,,,,,,,
250816,72,1,,,,,,,,,,
77387,72,1,,,,,,,,,,
39990,72,1,,,,,,,,,,
227152,72,1,,,,,,,,,,
156781,72,1,,,,,,,,,,
520457,72,1,,,,,,,,,,
861956,72,1,,,,,,,,,,
592716,72,1,,,,,,,,,,
690218,72,1,,,,,,,,,,
67167,72,1,,,,,,,,,,
984522,72,1,,,,,,,,,,
214027,72,1,,,,,,,,,,
338914,72,1,,,,,,,,,,
520902,72,1,,,,,,,,,,
612926,72,1,,,,,,,,,,
58369,72,1,,,,,,,,,,
21940,72,1,,,,,,,,,,
618712,72,1,,,,,,,,,,
613692,72,1,,,,,,,,,,
715740,72,1,,,,,,,,,,
224847,72,1,,,,,,,,,,
369991,72,1,,,,,,,,,,
913599,72,1,,,,,,,,,,
581671,72,1,,,,,,,,,,
790013,72,1,,,,,,,,,,
955270,72,1,,,,,,,,,,
48000,72,1,,,,,,,,,,
936187,72,1,,,,,,,,,,
663858,72,1,,,,,,,,,,
37341,72,1,,,,,,,,,,
140161,72,1,,,,,,,,,,
958615,72,1,,,,,,,,,,
58474,72,1,,,,,,,,,,
104939,72,1,,,,,,,,,,
428896,72,1,,,,,,,,,,
201152,72,1,,,,,,,,,,
193401,72,1,,,,,,,,,,
577001,72,1,,,,,,,,,,
175443,72,1,,,,,,,,,,
531872,72,1,,,,,,,,,,
105087,72,1,,,,,,,,,,
859434,72,1,,,,,,,,,,
659302,72,1,,,,,,,,,,
594595,72,1,,,,,,,,,,
389131,72,1,,,,,,,,,,
685910,72,1,,,,,,,,,,
462501,72,1,,,,,,,,,,
931764,72,1,,,,,,,,,,
414696,72,1,,,,,,,,,,
916680,72,1,,,,,,,,,,
665878,72,1,,,,,,,,,,
368535,72,1,,,,,,,,,,
893852,72,1,,,,,,,,,,
400216,72,1,,,,,,,,,,
960127,72,1,,,,,,,,,,
664696,72,1,,,,,,,,,,
212178,72,1,,,,,,,,,,
172494,72,1,,,,,,,,,,
647455,72,1,,,,,,,,,,
364280,72,1,,,,,,,,,,
238693,72,1,,,,,,,,,,
682643,72,1,,,,,,,,,,
62443,72,1,,,,,,,,,,
391142,72,1,,,,,,,,,,
29825,72,1,,,,,,,,,,
526039,72,1,,,,,,,,,,
492384,72,1,,,,,,,,,,
531915,72,1,,,,,,,,,,
464083,72,1,,,,,,,,,,
626119,72,1,,,,,,,,,,
804228,72,1,,,,,,,,,,
129730,72,1,,,,,,,,,,
627901,72,1,,,,,,,,,,
424795,72,1,,,,,,,,,,
799092,72,1,,,,,,,,,,
126825,72,1,,,,,,,,,,
295082,72,1,,,,,,,,,,
464697,72,1,,,,,,,,,,
991132,72,1,,,,,,,,,,
111231,72,1,,,,,,,,,,
88592,72,1,,,,,,,,,,
899156,72,1,,,,,,,,,,
691609,72,1,,,,,,,,,,
305133,72,1,,,,,,,,,,
446470,72,1,,,,,,,,,,
310986,72,1,,,,,,,,,,
688295,72,1,,,,,,,,,,
113997,72,1,,,,,,,,,,
212122,72,1,,,,,,,,,,
963458,72,1,,,,,,,,,,
73529,72,1,,,,,,,,,,
33394,72,1,,,,,,,,,,
375667,72,1,,,,,,,,,,
238168,72,1,,,,,,,,,,
459920,72,1,,,,,,,,,,
491133,72,1,,,,,,,,,,
451423,72,1,,,,,,,,,,
616765,72,1,,,,,,,,,,
843165,72,1,,,,,,,,,,
18255,72,1,,,,,,,,,,
40150,72,1,,,,,,,,,,
971792,72,1,,,,,,,,,,
274155,72,1,,,,,,,,,,
182418,72,1,,,,,,,,,,
982254,72,1,,,,,,,,,,
406437,72,1,,,,,,,,,,
226887,72,1,,,,,,,,,,
624148,72,1,,,,,,,,,,
276649,72,1,,,,,,,,,,
714280,72,1,,,,,,,,,,
386246,72,1,,,,,,,,,,
142252,72,1,,,,,,,,,,
549964,72,1,,,,,,,,,,
861254,72,1,,,,,,,,,,
597933,72,1,,,,,,,,,,
935074,72,1,,,,,,,,,,
368435,72,1,,,,,,,,,,
925400,72,1,,,,,,,,,,
418594,72,1,,,,,,,,,,
579054,72,1,,,,,,,,,,
847491,72,1,,,,,,,,,,
72996,72,1,,,,,,,,,,
535663,72,1,,,,,,,,,,
323922,72,1,,,,,,,,,,
404428,72,1,,,,,,,,,,
637274,72,1,,,,,,,,,,
985779,72,1,,,,,,,,,,
460416,72,1,,,,,,,,,,
141407,72,1,,,,,,,,,,
814008,72,1,,,,,,,,,,
659843,72,1,,,,,,,,,,
920560,72,1,,,,,,,,,,
17157,72,1,,,,,,,,,,
490301,72,1,,,,,,,,,,
234367,72,1,,,,,,,,,,
237035,72,1,,,,,,,,,,
176227,72,1,,,,,,,,,,
939621,72,1,,,,,,,,,,
509887,72,1,,,,,,,,,,
614391,72,1,,,,,,,,,,
60022,72,1,,,,,,,,,,
186956,72,1,,,,,,,,,,
535258,72,1,,,,,,,,,,
225089,72,1,,,,,,,,,,
152651,72,1,,,,,,,,,,
590138,72,1,,,,,,,,,,
84608,72,1,,,,,,,,,,
879669,72,1,,,,,,,,,,
869780,72,1,,,,,,,,,,
191199,72,1,,,,,,,,,,
947921,72,1,,,,,,,,,,
73333,72,1,,,,,,,,,,
588879,72,1,,,,,,,,,,
367223,72,1,,,,,,,,,,
917559,72,1,,,,,,,,,,
739563,72,1,,,,,,,,,,
973013,72,1,,,,,,,,,,
246546,72,1,,,,,,,,,,
31660,72,1,,,,,,,,,,
58989,72,1,,,,,,,,,,
963190,72,1,,,,,,,,,,
303540,72,1,,,,,,,,,,
412380,72,1,,,,,,,,,,
685328,72,1,,,,,,,,,,
39487,72,1,,,,,,,,,,
583599,72,1,,,,,,,,,,
462204,72,1,,,,,,,,,,
280733,72,1,,,,,,,,,,
54342,72,1,,,,,,,,,,
746532,72,1,,,,,,,,,,
541020,72,1,,,,,,,,,,
405239,72,1,,,,,,,,,,
783104,72,1,,,,,,,,,,
746814,72,1,,,,,,,,,,
594944,72,1,,,,,,,,,,
313689,72,1,,,,,,,,,,
227510,72,1,,,,,,,,,,
251585,72,1,,,,,,,,,,
762661,72,1,,,,,,,,,,
